Genus_Level	G1_1.d0	G1_1.ep	G1_10.d0	G1_10.ep	G1_11.d0	G1_11.ep	G1_12.d0	G1_12.ep	G1_2.d0	G1_2.ep	G1_4.d0	G1_4.ep	G1_6.d0	G1_6.ep	G1_8.d0	G1_8.ep	G2_1.d0	G2_1.ep	G2_11.d0	G2_11.ep	G2_12.d0	G2_12.ep	G2_3.d0	G2_3.ep	G2_4.d0	G2_4.ep	G2_6.d0	G2_6.ep	G2_7.d0	G2_7.ep	G2_8.d0	G2_8.ep	G3_1.d0	G3_1.ep	G3_10.d0	G3_10.ep	G3_11.d0	G3_11.ep	G3_12.d0	G3_12.ep	G3_2.d0	G3_2.ep	G3_3.d0	G3_3.ep	G3_7.d0	G3_7.ep	G3_9.d0	G3_9.ep	G4_1.d0	G4_1.ep	G4_10.d0	G4_10.ep	G4_11.d0	G4_11.ep	G4_12.d0	G4_12.ep	G4_4.d0	G4_4.ep	G4_5.d0	G4_5.ep	G4_6.d0	G4_6.ep	G4_7.d0	G4_7.ep	G5_1.d0	G5_1.ep	G5_10.d0	G5_10.ep	G5_12.d0	G5_12.ep	G5_2.d0	G5_2.ep	G5_4.d0	G5_4.ep	G5_6.d0	G5_6.ep	G5_8.d0	G5_8.ep	G5_9.d0	G5_9.ep	G6_1.d0	G6_1.ep	G6_11.d0	G6_11.ep	G6_12.d0	G6_12.ep	G6_3.d0	G6_3.ep	G6_4.d0	G6_4.ep	G6_6.d0	G6_6.ep	G6_8.d0	G6_8.ep	G6_9.d0	G6_9.ep
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Clostridium]_methylpentosum_group; g__[Clostridium]_methylpentosum_group	26.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	66.0	0.0	26.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group	74.0	342.0	54.0	445.0	79.0	570.0	74.0	0.0	334.0	623.0	22.0	272.0	316.0	285.0	112.0	826.0	230.0	59.0	536.0	26.0	118.0	108.0	376.0	75.0	140.0	101.0	126.0	137.0	2.0	0.0	50.0	17.0	146.0	19.0	334.0	92.0	650.0	362.0	276.0	0.0	775.0	0.0	245.0	0.0	14.0	24.0	434.0	0.0	142.0	10.0	203.0	4.0	94.0	29.0	146.0	27.0	15.0	21.0	143.0	0.0	138.0	19.0	272.0	0.0	141.0	0.0	82.0	0.0	136.0	0.0	100.0	0.0	103.0	0.0	340.0	34.0	1064.0	48.0	59.0	28.0	7.0	5.0	93.0	96.0	329.0	32.0	223.0	23.0	250.0	0.0	161.0	0.0	370.0	105.0	596.0	6.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__uncultured; g__uncultured	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus	100.0	50.0	43.0	10.0	58.0	16.0	0.0	0.0	46.0	27.0	30.0	55.0	6.0	84.0	106.0	32.0	35.0	0.0	60.0	0.0	85.0	0.0	13.0	0.0	39.0	0.0	43.0	0.0	0.0	0.0	9.0	0.0	69.0	0.0	56.0	0.0	12.0	0.0	15.0	0.0	63.0	0.0	22.0	0.0	15.0	0.0	8.0	0.0	11.0	0.0	0.0	0.0	19.0	0.0	22.0	0.0	36.0	0.0	35.0	0.0	31.0	0.0	21.0	0.0	42.0	0.0	41.0	0.0	64.0	0.0	23.0	0.0	51.0	0.0	4.0	0.0	30.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	46.0	0.0	78.0	0.0	84.0	0.0	25.0	0.0	45.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured	737.0	681.0	376.0	1397.0	1339.0	290.0	260.0	0.0	774.0	804.0	569.0	888.0	203.0	1148.0	1766.0	813.0	841.0	74.0	1330.0	0.0	1064.0	126.0	722.0	27.0	474.0	0.0	1028.0	48.0	6.0	0.0	161.0	0.0	606.0	0.0	1156.0	16.0	1281.0	0.0	581.0	0.0	1842.0	0.0	331.0	0.0	530.0	4.0	749.0	0.0	188.0	0.0	442.0	0.0	698.0	0.0	566.0	0.0	548.0	0.0	346.0	0.0	560.0	17.0	507.0	0.0	296.0	54.0	684.0	0.0	668.0	0.0	714.0	0.0	830.0	0.0	68.0	0.0	1024.0	0.0	391.0	9.0	0.0	0.0	328.0	0.0	1409.0	0.0	1066.0	10.0	712.0	11.0	717.0	0.0	1145.0	0.0	404.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae	0.0	0.0	13.0	0.0	12.0	0.0	0.0	0.0	20.0	0.0	0.0	13.0	0.0	22.0	0.0	0.0	24.0	0.0	0.0	0.0	18.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	43.0	0.0	26.0	0.0	30.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	33.0	0.0	27.0	0.0	16.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax	12.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	8.0	0.0	8.0	17.0	2.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group	7.0	11.0	0.0	7.0	9.0	16.0	20.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	5.0	0.0	0.0	0.0	17.0	0.0	0.0	3.0	17.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	9.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	30.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	16.0	2.0	13.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	28.0	0.0	8.0	0.0	0.0	0.0	14.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001	37.0	38.0	27.0	15.0	34.0	19.0	0.0	0.0	16.0	28.0	17.0	13.0	31.0	30.0	31.0	20.0	28.0	0.0	48.0	0.0	35.0	0.0	0.0	0.0	36.0	0.0	20.0	0.0	0.0	0.0	14.0	0.0	21.0	0.0	21.0	0.0	34.0	0.0	70.0	0.0	79.0	0.0	44.0	0.0	13.0	0.0	14.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	14.0	0.0	60.0	0.0	79.0	0.0	0.0	0.0	19.0	0.0	58.0	0.0	35.0	0.0	37.0	0.0	53.0	0.0	27.0	0.0	5.0	0.0	11.0	0.0	53.0	0.0	0.0	0.0	45.0	3.0	61.0	0.0	97.0	0.0	38.0	0.0	112.0	0.0	10.0	4.0	38.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group	2.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	7.0	0.0	2.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group	10.0	0.0	11.0	8.0	46.0	59.0	9.0	0.0	29.0	8.0	17.0	6.0	0.0	0.0	27.0	12.0	24.0	0.0	40.0	0.0	17.0	0.0	56.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	41.0	0.0	83.0	0.0	0.0	0.0	24.0	0.0	22.0	0.0	0.0	0.0	15.0	0.0	16.0	0.0	22.0	0.0	6.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	17.0	0.0	14.0	6.0	30.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	18.0	0.0	5.0	0.0	19.0	0.0	33.0	0.0	37.0	0.0	12.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Filifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Paeniclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2907.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	807.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus	23.0	24.0	0.0	0.0	39.0	21.0	0.0	0.0	0.0	18.0	0.0	22.0	0.0	0.0	20.0	22.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	46.0	0.0	28.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	16.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium	170.0	265.0	130.0	336.0	104.0	316.0	80.0	3.0	206.0	169.0	174.0	175.0	154.0	302.0	251.0	177.0	123.0	406.0	217.0	118.0	119.0	173.0	118.0	97.0	385.0	402.0	192.0	533.0	41.0	0.0	62.0	144.0	39.0	85.0	196.0	311.0	133.0	159.0	176.0	115.0	255.0	113.0	93.0	140.0	113.0	143.0	103.0	97.0	169.0	67.0	80.0	94.0	128.0	104.0	118.0	48.0	169.0	71.0	147.0	94.0	200.0	183.0	0.0	122.0	141.0	104.0	280.0	88.0	194.0	138.0	302.0	90.0	157.0	119.0	228.0	152.0	150.0	274.0	0.0	205.0	0.0	114.0	213.0	128.0	245.0	205.0	130.0	223.0	272.0	85.0	372.0	191.0	184.0	157.0	324.0	83.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Megamonas	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	6.0	10.0	7.0	0.0	19.0	0.0	13.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	21.0	12.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	15.0	16.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	11.0	0.0	15.0	0.0	0.0	0.0	16.0	5.0	5.0	0.0	22.0	0.0	13.0	0.0	13.0	11.0	0.0	0.0	0.0	11.0	0.0	10.0	10.0	0.0	15.0	0.0	0.0	14.0	15.0	26.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Selenomonas	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Sporomusa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	20.0	0.0	0.0	39.0	40.0	25.0	0.0	0.0	18.0	0.0	0.0	28.0	0.0	27.0	38.0	27.0	0.0	51.0	32.0	88.0	22.0	30.0	0.0	38.0	41.0	52.0	30.0	57.0	0.0	0.0	0.0	0.0	14.0	0.0	19.0	21.0	26.0	7.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	16.0	0.0	36.0	35.0	0.0	12.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	30.0	16.0	0.0	22.0	0.0	37.0	0.0	19.0	0.0	0.0	0.0	0.0	300.0	31.0	0.0	21.0	0.0	27.0	51.0	0.0	0.0	33.0	113.0	36.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.0	49.0	0.0	52.0	51.0	55.0	0.0	0.0	69.0	35.0	0.0	38.0	0.0	34.0	39.0	52.0	38.0	64.0	35.0	4.0	21.0	29.0	26.0	50.0	58.0	59.0	34.0	67.0	0.0	0.0	7.0	19.0	0.0	0.0	27.0	0.0	64.0	0.0	40.0	0.0	38.0	0.0	21.0	0.0	17.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	24.0	0.0	29.0	25.0	0.0	28.0	14.0	0.0	0.0	13.0	0.0	34.0	0.0	34.0	18.0	45.0	10.0	31.0	0.0	0.0	16.0	57.0	22.0	35.0	66.0	25.0	32.0	0.0	0.0	0.0	55.0	41.0	35.0	34.0	27.0	47.0	0.0	49.0	0.0	63.0	111.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
