NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION		17	0.38116726	1.1210502	0.31118315	0.47433043	1.0	3375	tags=35%, list=17%, signal=43%	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION		32	0.33637878	1.1209083	0.31661442	0.4744195	1.0	3675	tags=31%, list=19%, signal=38%	
GOBP_CYTOKINETIC_PROCESS	GOBP_CYTOKINETIC_PROCESS		45	0.30397537	1.1208819	0.30029154	0.47423387	1.0	2508	tags=22%, list=13%, signal=25%	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		186	0.24224831	1.1204098	0.22984356	0.47512713	1.0	6815	tags=45%, list=34%, signal=68%	
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	GOBP_CELL_CELL_JUNCTION_MAINTENANCE		21	0.356215	1.1201398	0.30331755	0.47551838	1.0	3319	tags=33%, list=17%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS		71	0.27999392	1.1200912	0.26955307	0.47537586	1.0	2938	tags=24%, list=15%, signal=28%	
GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY		41	0.30837417	1.1200043	0.29228488	0.4753466	1.0	6372	tags=39%, list=32%, signal=57%	
GOBP_MACROPHAGE_CHEMOTAXIS	GOBP_MACROPHAGE_CHEMOTAXIS		45	0.30644447	1.1198647	0.27140784	0.47543398	1.0	4660	tags=29%, list=24%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		64	0.28855592	1.1195203	0.27596018	0.47598672	1.0	5027	tags=34%, list=25%, signal=46%	
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT		53	0.29308486	1.119264	0.27960056	0.47631028	1.0	5247	tags=42%, list=27%, signal=56%	
GOBP_EPITHELIAL_CELL_PROLIFERATION	GOBP_EPITHELIAL_CELL_PROLIFERATION		480	0.22338882	1.1192181	0.16201717	0.4761668	1.0	5027	tags=28%, list=25%, signal=37%	
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN		17	0.37737605	1.119133	0.2884927	0.4761187	1.0	8050	tags=59%, list=41%, signal=99%	
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS		69	0.28273648	1.1190492	0.25931033	0.476051	1.0	5809	tags=35%, list=29%, signal=49%	
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT		84	0.26918864	1.1178154	0.25581396	0.47871742	1.0	5191	tags=36%, list=26%, signal=48%	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT	GOBP_REGULATION_OF_CALCIUM_ION_IMPORT		48	0.3009347	1.1175375	0.28490832	0.47914264	1.0	4248	tags=27%, list=21%, signal=34%	
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GOBP_ENDODERMAL_CELL_DIFFERENTIATION		30	0.32767588	1.1174221	0.31467474	0.47914806	1.0	6414	tags=47%, list=32%, signal=69%	
GOBP_RESPONSE_TO_STEROL	GOBP_RESPONSE_TO_STEROL		28	0.34199774	1.1173666	0.29874215	0.4790228	1.0	1714	tags=21%, list=9%, signal=23%	
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		155	0.2475043	1.1173513	0.24968944	0.4788025	1.0	6015	tags=32%, list=30%, signal=46%	
GOBP_HAIR_CYCLE_PHASE	GOBP_HAIR_CYCLE_PHASE		18	0.37997186	1.1166003	0.3229508	0.4803567	1.0	5745	tags=50%, list=29%, signal=70%	
GOBP_ENDOCRINE_HORMONE_SECRETION	GOBP_ENDOCRINE_HORMONE_SECRETION		62	0.2845625	1.1165357	0.27259886	0.48024094	1.0	6670	tags=42%, list=34%, signal=63%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		61	0.29148135	1.1156788	0.30527818	0.48194245	1.0	3801	tags=28%, list=19%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION		179	0.24231546	1.1154866	0.23850931	0.48211107	1.0	3605	tags=23%, list=18%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		57	0.29288328	1.1153898	0.27837837	0.48207545	1.0	4978	tags=32%, list=25%, signal=42%	
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		123	0.25503004	1.1152915	0.26466754	0.4820564	1.0	4978	tags=29%, list=25%, signal=39%	
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT		102	0.2627557	1.11499	0.26622516	0.4825343	1.0	5031	tags=32%, list=25%, signal=43%	
GOBP_LYMPH_VESSEL_MORPHOGENESIS	GOBP_LYMPH_VESSEL_MORPHOGENESIS		23	0.34544826	1.1147825	0.30322582	0.48280174	1.0	6179	tags=52%, list=31%, signal=76%	
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		62	0.28358555	1.1143869	0.28291318	0.4834721	1.0	5936	tags=45%, list=30%, signal=64%	
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE		297	0.23067532	1.1143751	0.22446689	0.48325357	1.0	3035	tags=19%, list=15%, signal=22%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS		64	0.2864824	1.1143247	0.27955493	0.4831329	1.0	7612	tags=47%, list=39%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		40	0.3123219	1.1138585	0.27760735	0.48400816	1.0	3413	tags=25%, list=17%, signal=30%	
