NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS		22	0.3604258	1.1388261	0.27133107	0.41245568	1.0	1300	tags=18%, list=7%, signal=19%	
GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS		22	0.3623926	1.1387287	0.27649006	0.41242027	1.0	4253	tags=32%, list=22%, signal=40%	
GOBP_NADPH_REGENERATION	GOBP_NADPH_REGENERATION		23	0.35250956	1.1384157	0.28947368	0.41282925	1.0	3270	tags=30%, list=17%, signal=36%	
GOBP_FEEDING_BEHAVIOR	GOBP_FEEDING_BEHAVIOR		116	0.25097215	1.1383053	0.22136223	0.41279683	1.0	5664	tags=40%, list=29%, signal=55%	
GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION		45	0.3049547	1.1380309	0.24386252	0.4131062	1.0	3078	tags=29%, list=16%, signal=34%	
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE		23	0.3560655	1.1379045	0.297479	0.4131189	1.0	5531	tags=48%, list=28%, signal=66%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		41	0.30787137	1.1378458	0.251634	0.4130112	1.0	5188	tags=34%, list=26%, signal=46%	
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	GOBP_LONG_TERM_SYNAPTIC_DEPRESSION		38	0.31708464	1.1376632	0.2563694	0.41315457	1.0	4437	tags=34%, list=22%, signal=44%	
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY		97	0.26123425	1.1374305	0.23420647	0.41341653	1.0	5757	tags=35%, list=29%, signal=49%	
GOBP_CELLULAR_RESPONSE_TO_VITAMIN	GOBP_CELLULAR_RESPONSE_TO_VITAMIN		16	0.389902	1.137227	0.2839721	0.4135903	1.0	3056	tags=25%, list=15%, signal=30%	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS		260	0.22847678	1.1368339	0.17750677	0.4141291	1.0	3668	tags=24%, list=19%, signal=29%	
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT		35	0.31853855	1.1368129	0.27993256	0.41393375	1.0	7919	tags=51%, list=40%, signal=86%	
GOBP_TORC2_SIGNALING	GOBP_TORC2_SIGNALING		15	0.39705396	1.1366181	0.29557523	0.41409838	1.0	5071	tags=47%, list=26%, signal=63%	
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	GOBP_OVARIAN_FOLLICLE_DEVELOPMENT		66	0.2787168	1.1364845	0.25691056	0.4141248	1.0	4797	tags=29%, list=24%, signal=38%	
GOBP_SYNAPTIC_VESICLE_MATURATION	GOBP_SYNAPTIC_VESICLE_MATURATION		26	0.34586897	1.1360495	0.28774422	0.41479102	1.0	5342	tags=42%, list=27%, signal=58%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		160	0.24235335	1.1359613	0.20268257	0.4147368	1.0	6176	tags=38%, list=31%, signal=54%	
GOBP_EMBRYO_IMPLANTATION	GOBP_EMBRYO_IMPLANTATION		62	0.28303546	1.1353103	0.23462783	0.41589192	1.0	4380	tags=32%, list=22%, signal=41%	
GOBP_BONE_REMODELING	GOBP_BONE_REMODELING		99	0.26041478	1.1352686	0.24405706	0.41574562	1.0	3907	tags=28%, list=20%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		400	0.21642382	1.1352643	0.14099216	0.41552016	1.0	5857	tags=38%, list=30%, signal=52%	
GOBP_REGULATION_OF_PH	GOBP_REGULATION_OF_PH		99	0.2571336	1.1351646	0.2433281	0.41547802	1.0	6639	tags=43%, list=34%, signal=65%	
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS		341	0.21924372	1.1332368	0.15586206	0.41925347	1.0	4899	tags=29%, list=25%, signal=38%	
