NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		117	0.33205947	1.486268	0.012102874	0.14531703	1.0	6792	tags=47%, list=34%, signal=71%	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE		85	0.35100156	1.4858084	0.009287925	0.14556943	1.0	3558	tags=29%, list=18%, signal=36%	
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION		110	0.3344842	1.4844311	0.0091883615	0.14679912	1.0	6074	tags=44%, list=31%, signal=63%	
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		221	0.30504948	1.4838037	0.004491018	0.1472258	1.0	4805	tags=33%, list=24%, signal=43%	
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION		18	0.49642813	1.483407	0.037366547	0.14743052	1.0	2882	tags=33%, list=15%, signal=39%	
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING		15	0.51873404	1.4829351	0.05892857	0.14779232	1.0	3425	tags=40%, list=17%, signal=48%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		125	0.32765305	1.4825299	0.0063897762	0.14797312	1.0	6792	tags=49%, list=34%, signal=74%	
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY	GOBP_NEUROTROPHIN_SIGNALING_PATHWAY		43	0.40243044	1.4822963	0.036977492	0.14798494	1.0	7081	tags=51%, list=36%, signal=80%	
GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT		17	0.50081384	1.4822174	0.04778761	0.14786619	1.0	3449	tags=41%, list=17%, signal=50%	
GOBP_OSSIFICATION	GOBP_OSSIFICATION		399	0.28427827	1.4821641	0.0	0.14768255	1.0	4979	tags=35%, list=25%, signal=46%	
