NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		98	0.35459486	1.3528389	0.04411765	0.15057974	1.0	6644	tags=48%, list=34%, signal=72%	
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS		19	0.46992293	1.3528029	0.103217155	0.15051466	1.0	4025	tags=53%, list=20%, signal=66%	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS		126	0.34070367	1.3523681	0.031446543	0.150913	1.0	4310	tags=33%, list=22%, signal=41%	
GOBP_G0_TO_G1_TRANSITION	GOBP_G0_TO_G1_TRANSITION		39	0.40613925	1.3505069	0.08303677	0.15292254	1.0	5934	tags=46%, list=30%, signal=66%	
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	GOBP_UROGENITAL_SYSTEM_DEVELOPMENT		60	0.3742746	1.3502285	0.05704698	0.15311235	1.0	5588	tags=42%, list=28%, signal=58%	
GOBP_GENITALIA_MORPHOGENESIS	GOBP_GENITALIA_MORPHOGENESIS		15	0.4930994	1.3486487	0.11709287	0.15477097	1.0	5021	tags=40%, list=25%, signal=54%	
GOBP_MACROAUTOPHAGY	GOBP_MACROAUTOPHAGY		293	0.32259357	1.3482996	0.011111111	0.15504846	1.0	6646	tags=40%, list=34%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		21	0.4565392	1.3480443	0.092866756	0.15523721	1.0	5083	tags=43%, list=26%, signal=58%	
GOBP_NON_MOTILE_CILIUM_ASSEMBLY	GOBP_NON_MOTILE_CILIUM_ASSEMBLY		73	0.36251095	1.3478526	0.05961755	0.15534998	1.0	3739	tags=30%, list=19%, signal=37%	
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME	GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME		55	0.37649095	1.3476762	0.07665904	0.15545079	1.0	6249	tags=42%, list=32%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		124	0.34161738	1.3474551	0.04416404	0.15560022	1.0	7287	tags=50%, list=37%, signal=79%	
GOBP_ATP_TRANSPORT	GOBP_ATP_TRANSPORT		16	0.48294523	1.3470528	0.11413044	0.15594295	1.0	1306	tags=25%, list=7%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		94	0.35315144	1.3467386	0.04229935	0.15619786	1.0	4730	tags=38%, list=24%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY		96	0.35317597	1.3463924	0.036324788	0.15651557	1.0	3460	tags=29%, list=18%, signal=35%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		99	0.3463868	1.3463306	0.04305705	0.15648448	1.0	5943	tags=44%, list=30%, signal=63%	
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION		57	0.37172535	1.3461074	0.071753986	0.15663506	1.0	6060	tags=51%, list=31%, signal=73%	
GOBP_LEUKOCYTE_AGGREGATION	GOBP_LEUKOCYTE_AGGREGATION		15	0.49130195	1.3454127	0.13477089	0.15729634	1.0	4936	tags=40%, list=25%, signal=53%	
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		24	0.44132322	1.3449479	0.11096774	0.15772122	1.0	2414	tags=29%, list=12%, signal=33%	
