NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY		15	0.33520377	1.0080905	0.43718594	0.6095831	1.0	3258	tags=40%, list=16%, signal=48%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		62	0.2287426	1.0080564	0.44850498	0.6093497	1.0	5619	tags=37%, list=28%, signal=52%	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		31	0.26878557	1.0079671	0.4352617	0.60929596	1.0	1655	tags=13%, list=8%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION		16	0.3315087	1.0079172	0.43360433	0.60911536	1.0	2578	tags=25%, list=13%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		217	0.18442473	1.0070204	0.4224599	0.6111594	1.0	4490	tags=26%, list=23%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION		55	0.23636344	1.0069798	0.43730888	0.61096054	1.0	4235	tags=35%, list=21%, signal=44%	
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		293	0.1784024	1.0066776	0.4370861	0.6115326	1.0	6885	tags=41%, list=35%, signal=62%	
GOBP_NUCLEOSOME_ORGANIZATION	GOBP_NUCLEOSOME_ORGANIZATION		85	0.21427129	1.0064148	0.45614034	0.6119126	1.0	4979	tags=32%, list=25%, signal=42%	
GOBP_EPIDERMIS_MORPHOGENESIS	GOBP_EPIDERMIS_MORPHOGENESIS		37	0.25690654	1.0063887	0.44507042	0.61167425	1.0	5079	tags=43%, list=26%, signal=58%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN		35	0.26042548	1.0063473	0.42329547	0.6114719	1.0	5931	tags=51%, list=30%, signal=73%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		99	0.20675717	1.0055999	0.40839696	0.61315453	1.0	4995	tags=32%, list=25%, signal=43%	
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	GOBP_LUNG_EPITHELIUM_DEVELOPMENT		59	0.23219015	1.0054694	0.4463668	0.6131847	1.0	6458	tags=49%, list=33%, signal=73%	
GOBP_RESPONSE_TO_MUSCLE_ACTIVITY	GOBP_RESPONSE_TO_MUSCLE_ACTIVITY		19	0.31655675	1.0054368	0.44475138	0.6129536	1.0	5130	tags=53%, list=26%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		54	0.23649791	1.005267	0.46644294	0.61303127	1.0	3887	tags=24%, list=20%, signal=30%	
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE		36	0.26247633	1.0050749	0.45427728	0.6132191	1.0	2588	tags=22%, list=13%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		55	0.23185782	1.0049261	0.46381578	0.6133133	1.0	6801	tags=47%, list=34%, signal=72%	
GOBP_GLOMERULUS_DEVELOPMENT	GOBP_GLOMERULUS_DEVELOPMENT		68	0.22372507	1.004916	0.45886075	0.6130293	1.0	5837	tags=38%, list=30%, signal=54%	
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION		16	0.32312438	1.0048031	0.4234694	0.61303985	1.0	3874	tags=38%, list=20%, signal=47%	
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		155	0.193014	1.0047929	0.44827586	0.61276037	1.0	5985	tags=39%, list=30%, signal=56%	
GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER		21	0.2965922	1.0046712	0.46650124	0.6127796	1.0	4774	tags=38%, list=24%, signal=50%	
GOBP_EXOCRINE_SYSTEM_DEVELOPMENT	GOBP_EXOCRINE_SYSTEM_DEVELOPMENT		52	0.2361561	1.0037384	0.43092105	0.61499244	1.0	5500	tags=37%, list=28%, signal=50%	
