NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION		25	-0.22428866	-0.7271145	0.8612717	0.98835003	1.0	3091	tags=16%, list=16%, signal=19%	
GOBP_LYMPHOCYTE_HOMEOSTASIS	GOBP_LYMPHOCYTE_HOMEOSTASIS		93	-0.17181683	-0.72627145	0.97830373	0.98845553	1.0	5854	tags=31%, list=30%, signal=44%	
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT	GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT		38	-0.2009427	-0.7255704	0.9029126	0.9884048	1.0	2784	tags=18%, list=14%, signal=21%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		15	-0.25983804	-0.7254862	0.85544556	0.9877717	1.0	4547	tags=33%, list=23%, signal=43%	
GOBP_RESPONSE_TO_AMINE	GOBP_RESPONSE_TO_AMINE		24	-0.23332077	-0.7238603	0.8877551	0.9885533	1.0	4617	tags=29%, list=23%, signal=38%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		17	-0.25310203	-0.7234638	0.85148513	0.98822004	1.0	4547	tags=35%, list=23%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		19	-0.24636249	-0.7234074	0.84742266	0.9875634	1.0	3119	tags=26%, list=16%, signal=31%	
GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS	GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS		33	-0.21116614	-0.7227228	0.90361446	0.9875052	1.0	5624	tags=36%, list=28%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I		34	-0.21043232	-0.72260684	0.8879837	0.9868968	1.0	5219	tags=32%, list=26%, signal=44%	
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL		28	-0.22174497	-0.72196436	0.8828829	0.98678625	1.0	2396	tags=21%, list=12%, signal=24%	
GOBP_DOUBLE_STRAND_BREAK_REPAIR	GOBP_DOUBLE_STRAND_BREAK_REPAIR		303	-0.14471038	-0.72186226	1.0	0.9861693	1.0	5526	tags=26%, list=28%, signal=36%	
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE		21	-0.23892143	-0.72175044	0.875803	0.9855722	1.0	3245	tags=19%, list=16%, signal=23%	
GOBP_SPERM_CAPACITATION	GOBP_SPERM_CAPACITATION		28	-0.21988156	-0.72000295	0.9185336	0.9864164	1.0	3660	tags=25%, list=19%, signal=31%	
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION		62	-0.18442175	-0.7199724	0.9392034	0.9857384	1.0	3119	tags=18%, list=16%, signal=21%	
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS		47	-0.1945305	-0.71839786	0.917782	0.986495	1.0	4581	tags=28%, list=23%, signal=36%	
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION		22	-0.23493843	-0.71790606	0.88454014	0.9862076	1.0	735	tags=9%, list=4%, signal=9%	
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX		19	-0.24103372	-0.7173724	0.85350317	0.9859556	1.0	5323	tags=32%, list=27%, signal=43%	
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		37	-0.20211688	-0.71719414	0.90225565	0.98540753	1.0	6170	tags=38%, list=31%, signal=55%	
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	GOBP_MACROPHAGE_CYTOKINE_PRODUCTION		48	-0.19353838	-0.716863	0.9348659	0.9849798	1.0	3119	tags=19%, list=16%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION		21	-0.237472	-0.7168235	0.86892176	0.98431695	1.0	2736	tags=19%, list=14%, signal=22%	
GOBP_TONGUE_DEVELOPMENT	GOBP_TONGUE_DEVELOPMENT		20	-0.23369926	-0.713686	0.8892922	0.9862865	1.0	4694	tags=30%, list=24%, signal=39%	
